datetime,open,high,low,close,volume,RSI,STOCH_K,BB_UP,BB_LO,BB_MID,EMA_200,ADX
2025-10-03 15:00:00,286.44,287.55,285.39,285.93,273.6,56.255792400370844,49.55668173801887,288.2183332216441,283.4536667783558,285.83599999999996,288.40104509066595,29.86477064035301
2025-10-03 15:15:00,285.93,288.79,285.93,287.66,5396.6,63.106796116504874,75.46791764394128,288.4493139843026,283.4156860156974,285.9325,288.3936715076743,30.56173553852633
2025-10-03 15:30:00,287.65,289.68,287.64,289.68,377.4,67.68249468462085,92.7737037659999,289.1359203556287,283.0860796443713,286.111,288.4064707961552,32.363464013294994
2025-10-03 15:45:00,289.68,291.72,289.41,291.6,2405.0,71.30270610446829,100.0,290.29035274797565,282.5186472520243,286.4045,288.4382472061437,35.22260852604454
2025-10-03 16:00:00,291.62,293.05,291.62,292.55,13958.1,70.61855670103098,96.92878179044685,291.4399373226605,282.1990626773395,286.8195,288.4791601692667,36.682878630730066
2025-10-03 16:15:00,292.51,293.79,292.2,293.66,408.1,72.41379310344831,100.0,292.668502268771,281.90449773122907,287.28650000000005,288.53071081434865,39.97325117148504
2025-10-03 16:30:00,293.59,299.17,292.18,297.59,24114.199999999997,79.65931863727452,100.0,294.8646291987803,281.00937080121975,287.937,288.6208529953004,43.99338942763868
2025-10-03 16:45:00,297.59,297.66,293.46,293.46,9694.5,60.453887011105714,37.30429325100143,295.5268956061443,281.2511043938557,288.389,288.66900371176513,45.95363488238621
2025-10-03 17:00:00,293.46,293.46,288.55,291.23,21327.6,59.08447380840027,32.833874140084816,295.7386772522648,281.69332274773524,288.716,288.6944862618968,44.40324384879678
2025-10-03 17:15:00,291.23,291.23,288.65,289.11,4062.0,54.01207937877484,16.27515471814131,295.7107591563811,282.14924084361894,288.93,288.69862072695264,42.97422121324666
2025-10-03 17:30:00,289.05,290.48,288.79,289.68,368.4,58.463599821348886,29.7010411350001,295.7652473928742,282.4477526071258,289.1065,288.7083856948437,43.349633352536394
2025-10-03 17:45:00,289.8,290.48,287.46,287.63,4931.2,54.15804716590814,0.569136450368316,295.73751341053213,282.61348658946787,289.1755,288.69765548892485,44.8027546468207
2025-10-03 18:00:00,287.63,288.48,286.74,288.46,419.9,54.571545715457084,2.181390094440011,295.68439503016486,282.9376049698352,289.31100000000004,288.6952907576918,44.458816968648215
2025-10-03 18:15:00,288.48,290.39,286.74,290.2,2905.6,57.187017001545556,12.379256850105284,295.7494509745473,282.97954902545274,289.3645,288.71026298895856,44.085173161452026
2025-10-03 18:30:00,290.27,291.01,289.55,290.81,331.3,59.40632228218968,21.0324505068402,295.8806468111234,283.1913531888766,289.536,288.7311558945411,43.85404833160292
2025-10-03 18:45:00,290.78,291.54,290.49,291.54,1396.3,57.77866880513232,14.686139854640306,296.0597095592999,283.4412904407001,289.7505,288.75910459210786,43.58594463308189
2025-10-03 19:00:00,291.54,291.62,290.61,291.48,321.5,53.91644908616192,0.0,296.1102423774406,283.94975762255933,290.03,288.7861781782561,42.526822823577234
2025-10-03 19:15:00,291.51,292.62,291.51,292.3,314.0,51.599634369286996,0.0,296.15106506834564,284.5769349316543,290.364,288.8211415794675,40.59454242931154
2025-10-03 19:30:00,292.3,292.53,290.59,291.45,347.9,47.474747474747424,0.0,296.0888544328305,285.1611455671695,290.625,288.84729937469666,37.836404740703706
2025-10-03 19:45:00,291.45,291.57,290.85,291.16,279.7,44.03625954198471,0.0,295.96452188167035,285.7534781183297,290.85900000000004,288.8703113212171,33.92339307373121
2025-10-03 20:00:00,291.16,292.62,289.72,289.96,2997.7,29.072956664838216,0.0,295.63770427197346,286.4832957280265,291.0605,288.8811539946378,31.261180868889422
2025-10-03 20:15:00,289.96,291.38,289.84,291.18,391.0,42.55874673629254,44.45860126955417,295.5247374001451,286.94826259985484,291.2365,288.9040280842434,28.926789593120986
2025-10-03 20:30:00,291.27,292.48,289.72,292.48,1274.6,54.343293954134786,83.30871558427162,295.633488186624,287.11951181337605,291.3765,288.93960989435044,27.784678557449585
2025-10-03 20:45:00,292.48,292.67,291.92,292.06,284.5,61.623325453112535,100.0,295.6665313851797,287.13246861482025,291.3995,288.9706585521181,26.767593321389594
2025-10-03 21:00:00,292.08,292.35,291.63,291.72,306.9,58.18619582664528,89.44058161422302,295.5939494057914,287.1220505942086,291.358,288.9980151834403,24.96592745540311
2025-10-03 21:15:00,291.73,292.32,291.52,292.23,280.8,71.06227106227102,100.0,295.40550486193393,287.16749513806616,291.28650000000005,289.0301742363414,24.299881355200466
2025-10-03 21:30:00,292.13,292.32,291.58,291.86,242.4,66.2523900573614,88.54498799531792,293.885265654102,288.114734345898,291.0,289.0583317066266,24.946720215335944
2025-10-03 21:45:00,291.87,292.35,291.05,291.08,299.4,54.63157894736835,60.86934890295033,293.5253258020471,288.2366741979528,290.881,289.0784478090482,23.24981097523491
2025-10-03 22:00:00,291.26,292.67,291.13,291.77,254.7,55.01043841336101,61.7716248067832,293.5782304256973,288.2377695743027,290.908,289.10522942288856,21.09347386023274
2025-10-03 22:15:00,291.77,292.13,291.5,292.13,339.7,53.20304017372405,57.46720053700407,293.64122996244544,288.4767700375545,291.05899999999997,289.1353266425613,19.189897614919822
2025-10-03 22:30:00,292.14,292.32,291.83,292.0,257.4,52.80172413793091,56.51144300308807,293.70429363969333,288.6457063603067,291.175,289.1638308550732,17.344958215865002
2025-10-03 22:45:00,292.03,292.32,291.32,291.52,344.0,45.637583892617336,39.44962537609775,293.2714488620065,289.46755113799355,291.3695,289.18727532417694,17.844065445160386
2025-10-03 23:00:00,291.52,292.32,290.58,290.58,294.7,45.182724252491724,38.36635062714538,292.86084396261015,290.0901560373899,291.4755,289.2011332811503,19.017617284225274
2025-10-03 23:15:00,290.66,291.64,290.57,291.01,237.6,49.18211559432916,47.89113425181432,292.7869780734385,290.24502192656155,291.516,289.2191319549697,20.464918187345116
2025-10-03 23:30:00,291.02,291.56,290.62,291.26,246.0,57.90754257907542,53.84876504128925,292.7722409947427,290.3047590052573,291.5385,289.2394390996964,18.517790727195525
2025-10-03 23:45:00,291.26,291.26,290.35,290.44,310.2,45.268542199488465,0.3316052928883298,292.81143904425863,290.15556095574135,291.4835,289.25138497930146,16.979129099635433
2025-10-04 00:00:00,290.47,292.35,290.32,291.41,1098.6,42.85714285714297,0.0,292.80834681584344,290.1516531841566,291.48,289.27286373572633,17.233353273244862
2025-10-04 00:15:00,291.41,292.36,290.32,290.37,696.3,39.58076448828618,0.0,292.74111827051075,290.0258817294893,291.3835,289.2837805144753,17.728252718826322
2025-10-04 00:30:00,290.37,290.72,289.96,290.66,906.5,43.42431761786609,12.208923739234514,292.7389291625113,289.9490708374887,291.344,289.29747424069944,18.55908063723058
2025-10-04 00:45:00,290.66,290.83,290.31,290.83,273.0,40.932642487046515,5.068599944383555,292.7392980323736,289.9157019676264,291.3275,289.3127232532298,17.889733693869495
2025-10-04 01:00:00,290.83,290.85,289.46,289.58,319.8,36.74418604651158,0.0,292.8054481234211,289.81155187657885,291.3085,289.31538272334694,17.407224077101603
2025-10-04 01:15:00,289.58,289.81,289.03,289.06,388.2,37.889688249400635,5.4126678871873795,293.00650577662844,289.39849422337153,291.2025,289.31284160172163,18.931842607855156
2025-10-04 01:30:00,289.05,290.85,288.39,288.52,296.9,30.158730158730293,0.0,293.0686447827645,288.9403552172355,291.0045,289.30495263056025,19.584807606171214
2025-10-04 01:45:00,288.52,288.65,287.65,288.2,2734.0999999999995,25.889570552147305,0.0,293.16206342629937,288.4609365737007,290.8115,289.29395807702235,20.873019595545554
2025-10-04 02:00:00,288.22,288.93,287.39,287.44,353.9,24.031890660592325,0.0,293.34552034007703,287.8494796599229,290.59749999999997,289.2755107329724,22.181189922499843
2025-10-04 02:15:00,287.48,288.93,287.3,288.37,300.8,32.93607800650069,26.284918050684368,293.2113298281538,287.5976701718462,290.4045,289.26650067592794,21.038316630394924
2025-10-04 02:30:00,288.37,288.93,288.09,288.21,250.9,35.97633136094679,35.25966298478048,293.10399930603796,287.340000693962,290.222,289.25598823139137,19.225228381396672
2025-10-04 02:45:00,288.24,288.73,288.1,288.21,240.3,32.54364089775562,25.126454415240794,293.06454667358787,287.09245332641206,290.07849999999996,289.245580388293,17.38932264813562
2025-10-04 03:00:00,288.13,288.31,286.92,287.02,283.0,26.33928571428575,10.865154751290712,293.01053856844266,286.67146143155736,289.841,289.22343530980254,18.230462041469455
2025-10-04 03:15:00,287.0,287.69,286.83,287.47,272.3,32.71245634458708,44.762657624649854,292.75408261008465,286.46191738991536,289.608,289.20598819229207,18.502268317723544
2025-10-04 03:30:00,287.47,287.7,287.25,287.43,247.0,24.020887728459684,0.0,292.4571783799692,286.3018216200308,289.3795,289.1883166679907,20.527883187949232
2025-10-04 03:45:00,287.43,287.56,286.94,286.97,250.8,25.98870056497205,10.141572122703536,292.23612983548173,286.06787016451824,289.152,289.16624386532413,22.43191623952337
2025-10-04 04:00:00,286.97,287.52,286.85,286.96,256.5,22.794117647058755,0.0,292.1263390008888,285.81566099911123,288.971,289.1442911900473,24.046585095571633
2025-10-04 04:15:00,286.99,287.04,286.11,286.14,736.7,18.52348993288635,0.0,291.97072695052856,285.48427304947137,288.72749999999996,289.11439774537024,26.733849521966437
2025-10-04 04:30:00,286.14,286.57,286.0,286.53,313.9,26.858877086494914,43.040905692371574,291.64527128960475,285.33672871039533,288.49100000000004,289.0886823449188,27.939783895605984
2025-10-04 04:45:00,286.56,286.78,286.17,286.26,291.3,27.91798107255542,53.827860514246915,291.4464379229848,285.1175620770152,288.282,289.0605362519346,28.465638409190465
2025-10-04 05:00:00,286.31,287.18,286.18,287.18,307.6,40.02976190476222,100.0,290.9026572584949,285.23834274150505,288.0705,289.0418244484328,31.653822773845327
2025-10-04 05:15:00,287.18,287.18,286.45,286.53,269.8,38.15602836879443,91.28750190447651,290.57151064160405,285.1854893583959,287.8785,289.01683117033895,33.48013294661207
2025-10-04 05:30:00,286.53,286.6,285.69,285.95,294.1,39.1557496360991,95.93601220236553,290.12754676582716,285.1584532341729,287.64300000000003,288.98631543730073,36.872542542029194
2025-10-04 05:45:00,285.95,287.18,285.69,286.36,345.0,34.17322834645711,72.76825306606463,289.4617740163597,285.37722598364036,287.4195,288.9601829453873,39.049808797368634
2025-10-04 06:00:00,286.36,286.68,285.69,286.3,269.1,34.720000000000525,75.31063537322804,289.0827380653247,285.4282619346753,287.2555,288.9337134633437,42.06851628036192
2025-10-04 06:15:00,286.3,287.18,286.3,286.56,253.5,37.32718894009255,87.43355906498405,288.7704162366295,285.49058376337047,287.1305,288.9100944239074,44.05009398723177
2025-10-04 06:30:00,286.57,286.96,285.69,286.64,319.4,46.48148148148158,100.0,288.55185682787675,285.52114317212323,287.0365,288.8875064196895,44.14667303967233
2025-10-04 06:45:00,286.66,286.74,286.28,286.46,250.4,40.15594541910294,77.37485523098503,288.38107587074086,285.51792412925914,286.9495,288.8633521269563,44.289390945548135
2025-10-04 07:00:00,286.49,287.18,286.08,286.1,249.3,37.798165137614795,68.94155887852722,288.34256308443486,285.42243691556513,286.8825,288.8358560858921,41.87456776041762
2025-10-04 07:15:00,286.1,286.1,285.67,285.77,267.7,38.721804511277874,72.24522742731283,288.11461716012167,285.3903828398783,286.7525,288.8053500551867,39.347708106635466
2025-10-04 07:30:00,285.77,287.18,285.69,285.83,268.3,39.478584729981435,74.95207501108207,287.8694913983703,285.39750860162974,286.6335,288.7757445820008,36.85513100966531
2025-10-04 07:45:00,285.75,285.8,285.21,285.55,303.2,43.892339544513696,86.80530940312195,287.58544918629644,285.41555081370353,286.5005,288.7436476209859,34.03540593187574
2025-10-04 08:00:00,285.5,287.18,285.21,285.53,266.6,38.789237668161526,58.562535923336526,287.5640759386388,285.2879240613612,286.426,288.7116710277422,33.04036257906822
2025-10-04 08:15:00,285.51,287.19,284.79,284.79,356.0,35.09127789046684,7.458812667715805,287.53844505019725,285.0455549498028,286.29200000000003,288.67264942547615,32.11643437798895
2025-10-04 08:30:00,284.79,285.02,283.71,284.21,341.3,17.647058823529335,0.0,287.57475096263465,284.6872490373653,286.131,288.62824495358086,28.20181426637846
2025-10-04 08:45:00,284.2,285.21,283.71,284.02,283.0,19.612590799031565,6.816616371405503,287.65166981339405,284.31533018660593,285.9835,288.5823917699632,25.09126361484427
2025-10-04 09:00:00,284.01,285.21,283.69,284.86,301.4,37.58542141230109,69.14777807515058,287.55222606700494,284.204773932995,285.8785,288.5453530458839,21.310701540076575
2025-10-04 09:15:00,284.86,285.18,284.37,284.73,276.9,30.17031630170328,43.43162208146435,287.5526290512081,284.0633709487919,285.808,288.5073893339846,18.61032486898449
2025-10-04 09:30:00,284.73,284.95,284.21,284.93,248.5,33.88235294117642,56.30525122780482,287.47995049197146,283.97604950802844,285.72799999999995,288.4717934202136,15.726579051602794
2025-10-04 09:45:00,284.93,284.93,283.69,283.69,271.5,22.56214149139585,17.045885489616293,287.55260791466304,283.646392085337,285.59950000000003,288.42421338618163,14.102071342668982
2025-10-04 10:00:00,283.69,284.82,283.6,284.34,510.40000000000003,30.172413793103388,47.72421793743448,287.33840543705986,283.5765945629401,285.4575,288.38357444701563,12.568707940347377
2025-10-04 10:15:00,284.33,285.21,283.83,284.66,334.2,34.84848484848537,65.54102510019133,287.20593719534156,283.5220628046585,285.36400000000003,288.3465239550056,11.369294240933666
2025-10-04 10:30:00,284.66,285.21,282.95,283.02,335.6,28.670360110803458,42.00107975397064,287.31196262421037,283.1230373757896,285.2175,288.2935237166473,11.658609077320387
2025-10-04 10:45:00,283.02,283.29,282.66,282.82,1742.6,29.196050775740815,44.004070960374634,287.31869388297497,282.76230611702493,285.04049999999995,288.23906079409363,11.7106829597786
2025-10-04 11:00:00,282.75,283.43,282.59,282.59,407.8,27.68595041322341,38.250273245000955,287.29948681515714,282.4105131848428,284.85499999999996,288.18285123395344,13.177259339037573
2025-10-04 11:15:00,282.59,283.22,282.51,283.16,266.8,34.17218543046404,78.16189016455267,287.1029895955554,282.2670104044446,284.685,288.13287261471015,13.925698728520194
2025-10-04 11:30:00,283.16,283.32,282.54,282.88,257.4,33.034571062740596,77.1754058072788,286.8590160880069,282.134983911993,284.49699999999996,288.0806052255091,15.952178911432558
2025-10-04 11:45:00,282.88,283.43,282.39,282.43,268.3,34.30851063829823,83.56479495538794,286.6399400072026,281.9510599927974,284.2955,288.0243802978921,18.510956081124313
2025-10-04 12:00:00,282.43,283.05,282.33,282.91,306.8,41.23989218328894,100.0,286.39606427482033,281.8759357251796,284.13599999999997,287.97349094169414,21.635058031072962
2025-10-04 12:15:00,282.91,283.22,282.61,282.79,263.3,41.63265306122498,100.0,286.1855746578907,281.78842534210924,283.98699999999997,287.9219139173987,24.66153974607938
2025-10-04 12:30:00,282.72,283.43,282.43,282.59,240.5,33.084947839046436,55.17841673580689,285.92714426867406,281.7228557313259,283.825,287.86886004757383,26.208674336793177
2025-10-04 12:45:00,282.59,282.71,282.14,282.44,313.7,32.98662704309096,54.66285219211095,285.6930089377258,281.64599106227416,283.66949999999997,287.8148415396378,28.648167617702118
2025-10-04 13:00:00,282.44,284.47,282.25,283.61,1161.5,41.42857142857171,98.9298575871654,285.3977261517244,281.74927384827566,283.5735,287.773002320338,28.78645852797476
2025-10-04 13:15:00,283.61,284.47,283.06,283.37,279.4,47.61194029850759,100.0,285.23563072365204,281.76936927634796,283.5025,287.72919135197645,29.585725391282466
2025-10-04 13:30:00,283.37,284.45,283.37,284.32,246.5,49.857142857142996,100.0,285.2512528578262,281.76474714217375,283.508,287.6952690499667,31.095080032914716
2025-10-04 13:45:00,284.3,284.52,283.67,283.83,275.7,44.2119944211993,74.5383634632071,285.2320485358995,281.7649514641005,283.4985,287.65680866140985,31.963805901640548
2025-10-04 14:00:00,283.76,284.52,283.46,284.31,258.8,60.73211314475862,100.0,285.12943172590167,281.81256827409834,283.471,287.6235070826894,33.70980598143933
2025-10-04 14:15:00,284.32,284.57,283.55,283.79,256.9,57.66192733017381,90.7094029660061,284.9824661825362,281.86553381746387,283.42400000000004,287.58536273360795,36.501356058764415
2025-10-04 14:30:00,283.85,283.96,283.32,283.32,252.5,55.55555555555556,81.34270356542096,284.73142196049514,281.95557803950487,283.3435,287.54292131337303,37.157169934139915
2025-10-04 14:45:00,283.31,284.57,281.73,281.73,3330.0,40.5797101449276,27.36691321252524,284.7974966766118,281.6935033233882,283.2455,287.4850813003046,35.581781914423615
2025-10-04 15:00:00,281.73,282.19,281.13,281.13,320.7,38.93805309734525,21.45006950841121,284.81422252076464,281.3557774792354,283.08500000000004,287.4218466605006,32.27861625402142
2025-10-04 15:15:00,281.13,282.19,280.2,280.2,362.8,36.710369487485146,13.421074803841213,284.86470974327113,280.8592902567288,282.86199999999997,287.34998748974937,29.910052037569354
2025-10-04 15:30:00,280.2,282.2,280.16,280.74,339.0,37.159763313609524,15.040775480476201,284.96133375607775,280.53466624392223,282.748,287.2842164699509,28.476070643311306
2025-10-04 15:45:00,280.74,282.2,280.11,280.26,304.5,35.641316685584584,9.5680055226499,285.09627904218013,280.1437209578199,282.62,287.21432376875737,27.27170993320056
2025-10-04 16:00:00,280.38,280.9,280.11,280.22,311.2,36.30057803468244,11.944108600037428,285.20062480942363,279.8023751905764,282.5015,287.1447285073767,27.110343362899098
2025-10-04 16:15:00,280.26,282.2,280.11,280.52,296.9,39.09090909090902,13.748437244458819,285.18858141067335,279.5504185893267,282.3695,287.0788108107859,24.546429191304885
2025-10-04 16:30:00,280.52,281.86,280.52,281.45,290.3,37.383177570093316,6.942230340686731,285.1350451641033,279.4609548358967,282.298,287.0228027430169,27.117287632608623
2025-10-04 16:45:00,281.45,282.2,280.11,281.63,259.3,39.76470588235289,16.433871294112144,285.1097296690372,279.40627033096274,282.258,286.96914301423067,29.117405253322485
2025-10-04 17:00:00,281.55,282.21,281.19,281.56,250.0,31.889763779527627,0.0,285.0411580957652,279.3398419042349,282.19050000000004,286.91532069568115,30.927327442615056
2025-10-04 17:15:00,281.56,282.45,281.48,282.45,253.1,41.39650872817956,32.96106301282159,285.0131387835527,279.3338612164473,282.1735,286.8708896439829,32.84134393260326
2025-10-04 17:30:00,282.45,282.65,281.25,281.33,555.3,32.79445727482663,3.510351366198422,284.9670896118502,279.2539103881498,282.1105,286.8157564136945,33.18789918479637
2025-10-04 17:45:00,281.33,282.65,281.24,282.35,238.6,42.13973799126641,43.31135129026787,284.9606870046892,279.2513129953109,282.10600000000005,286.7713210264936,32.69216897782019
2025-10-04 18:00:00,282.39,282.95,282.23,282.81,316.7,47.213114754098406,100.0,284.8535845042662,279.2784154957337,282.066,286.73190489687676,32.374771166148015
2025-10-04 18:15:00,282.81,282.99,282.37,282.69,267.8,56.249999999999865,100.0,284.7687410507667,279.29525894923336,282.03200000000004,286.6916869377039,32.77892350664984
2025-10-04 18:30:00,282.68,282.99,282.07,282.46,255.8,59.09712722298211,100.0,284.46680662151874,279.4111933784813,281.939,286.6495806000153,31.774033292707944
2025-10-04 18:45:00,282.46,282.52,281.24,282.12,248.3,64.28571428571448,100.0,284.22269950949556,279.48430049050455,281.85350000000005,286.6045101462838,29.9018628237757
2025-10-04 19:00:00,282.13,282.89,282.13,282.83,241.1,65.16690856313494,100.0,283.90562298500646,279.6533770149935,281.7795,286.56695283139544,28.759675851783868
2025-10-04 19:15:00,282.83,283.12,282.78,283.03,266.3,70.95310136157356,100.0,283.7396388708928,279.74336112910714,281.7415,286.53175927088404,27.755940208599252
2025-10-04 19:30:00,283.02,283.23,281.24,282.77,288.3,68.66764275256209,94.14935141112494,283.63428945186706,279.79371054813305,281.71400000000006,286.49432883037775,26.248120585904694
2025-10-04 19:45:00,282.77,283.23,282.7,282.91,248.0,67.91604197901077,92.22529468665098,283.76647461800644,279.7795253819936,281.773,286.4586638668914,29.130047429549787
2025-10-04 20:00:00,282.91,283.3,282.88,283.09,252.5,63.85135135135133,81.81990979315016,283.92322241536084,279.8187775846391,281.871,286.4251448234398,29.20104350323297
2025-10-04 20:15:00,283.09,283.78,282.94,283.5,308.9,65.20325203252042,85.28070133030351,284.05288034245797,280.0191196575419,282.03599999999994,286.3960389047986,27.557194063292144
2025-10-04 20:30:00,283.52,283.66,282.69,283.46,268.1,65.52287581699326,85.76934355362408,284.187744344693,280.15625565530695,282.17199999999997,286.366824587338,26.22419916698632
2025-10-04 20:45:00,283.46,283.55,282.67,282.7,233.6,52.086811352253754,50.558279884288794,284.10773009075467,280.4802699092453,282.294,286.33033877054856,25.704594831581534
2025-10-04 21:00:00,282.7,283.71,282.67,283.64,251.8,69.87951807228916,96.27400912733862,284.090526635312,280.83947336468793,282.465,286.30356923054313,24.604516098312377
2025-10-04 21:15:00,283.66,283.91,282.96,283.91,283.0,65.41501976284587,76.67192618809702,284.10573256596683,281.1632674340332,282.6345,286.279752621284,23.013107536486647
2025-10-04 21:30:00,283.91,283.91,283.32,283.39,224.0,55.66406249999979,18.96107367150032,284.12781507528814,281.3351849247118,282.7315,286.2509988638583,22.709984871548063
2025-10-04 21:45:00,283.38,283.38,282.84,282.84,212.6,51.351351351351134,0.0,284.08866129976917,281.4953387002309,282.79200000000003,286.21705857665575,24.824826166156186
2025-10-04 22:00:00,282.84,283.6,282.67,283.09,241.0,55.655296229802424,21.956941988377356,284.0329067836877,281.7040932163123,282.8685,286.1859435659428,26.723915805751183
2025-10-04 22:15:00,283.09,283.31,282.79,283.17,233.5,59.88700564971741,43.545368622265265,284.0589052923261,281.7500947076739,282.9045,286.155934177227,27.680946760400158
2025-10-04 22:30:00,283.18,283.91,282.66,283.42,254.6,56.08247422680428,24.13622698476329,283.9149313323594,282.1030686676406,283.009,286.12871095158295,27.484608078227797
2025-10-04 22:45:00,283.46,283.7,283.12,283.12,239.3,50.909090909091205,0.0,283.8993432027717,282.1956567972283,283.0475,286.09877352917914,27.291944763819338
2025-10-04 23:00:00,283.16,283.24,282.66,282.76,255.4,49.900990099009995,0.0,283.9000654022402,282.1899345977597,283.04499999999996,286.0655519020231,27.534899088406572
2025-10-04 23:15:00,282.75,283.12,282.66,283.05,239.8,51.34615384615367,7.233584721940217,283.90159782720474,282.22440217279524,283.063,286.0355464104607,25.424805763778924
2025-10-04 23:30:00,283.05,283.26,282.92,283.26,216.1,51.62523900573623,8.6305102609781,283.8955468606453,282.3104531393546,283.10299999999995,286.0079290332422,23.612174546978444
2025-10-04 23:45:00,283.29,283.4,282.92,283.05,237.4,45.52683896620302,0.0,283.7946266705505,282.5043733294495,283.1495,285.9784969035582,22.483746372519303
2025-10-05 00:00:00,283.06,283.91,282.54,282.68,274.0,42.72388059701535,0.0,283.8059784397283,282.4780215602717,283.142,285.9456760388462,22.85714894236679
2025-10-05 00:15:00,282.69,283.72,282.61,283.46,260.3,57.063197026022074,52.80419744174001,283.8399388174012,282.4870611825988,283.1635,285.92094294393235,22.80048838326709
2025-10-05 00:30:00,283.47,283.47,281.88,281.89,276.8,35.44093178036631,0.0,283.9902764230561,282.2487235769439,283.1195,285.88083405891814,21.069211164733726
2025-10-05 00:45:00,281.89,281.98,281.04,281.06,965.6,28.310502283105023,0.0,284.2942572953566,281.7597427046434,283.027,285.83286556081947,21.004133955221253
2025-10-05 01:00:00,281.09,281.96,281.05,281.77,293.4,38.0177514792899,30.742001682329708,284.34642640215657,281.57557359784346,282.961,285.7924390378263,20.35320370183023
2025-10-05 01:15:00,281.8,282.0,281.18,281.9,251.7,42.58675078864352,45.21161934805479,284.31915525111816,281.4428447488818,282.881,285.75370830113155,18.323467519501
2025-10-05 01:30:00,281.96,282.43,281.81,282.42,289.7,44.93192133131651,52.63856752988758,284.2541559471466,281.4038440528534,282.829,285.72053707425465,16.588495100511846
2025-10-05 01:45:00,282.42,282.44,282.1,282.27,266.9,43.26347305389197,52.00545863434407,284.2536691682376,281.3613308317624,282.8075,285.6862033720233,15.886510517930175
2025-10-05 02:00:00,282.25,282.39,281.04,282.2,222.1,40.6153846153844,42.79557948324327,284.1501969175142,281.3208030824858,282.7355,285.6515147812569,18.313540045337476
2025-10-05 02:15:00,282.2,282.48,281.98,282.48,241.5,45.06172839506185,58.25967361227361,283.9690573691779,281.3589426308222,282.66400000000004,285.61995742024936,20.095401205028498
2025-10-05 02:30:00,282.48,285.45,282.48,284.42,13191.000000000002,60.297766749379804,100.0,284.20888858763806,281.222111412362,282.7155,285.60801754542103,20.576702099770575
