ts,open,high,low,close,volume,RSI,STOCH_RSI,BB_UPPER,BB_LOWER,BB_MID,EMA_200,ADX
1759676400000,288.66,290.86,287.56,290.15,12990.9,65.42678151918561,29.375852584575153,295.6921108021738,279.60488919782625,287.6485,289.313142716211,45.71083721386761
1759680000000,290.14,291.23,288.21,289.76,6221.8,57.37401756819234,0.0,295.744776268378,280.258223731622,288.0015,289.3175890573433,45.55207659395825
1759683600000,289.76,291.26,285.97,286.5,8952.7,47.91318864774624,0.0,295.57931603628725,280.7896839637128,288.1845,289.28955334533,42.999442451365944
1759687200000,286.5,287.54,285.53,286.88,1238.2,40.79696394686905,0.0,295.4076205428647,281.3373794571354,288.37250000000006,289.2655776901526,40.11986077324154
1759690800000,286.9,287.54,284.07,284.27,7748.9,37.06896551724134,0.0,295.2932752763563,281.57372472364364,288.4335,289.2158704494546,36.447548379882896
1759694400000,284.86,286.34,283.82,284.92,10514.6,39.56372968349017,5.385427166767724,294.79517562345217,282.45782437654776,288.62649999999996,289.17312546985806,33.25119301168542
1759698000000,284.92,286.34,284.42,285.11,1167.0,29.27927927927938,0.0,294.43106506875637,283.10593493124367,288.7685,289.13269636070527,30.638421497989754
1759701600000,285.22,285.82,284.31,285.3,1043.8,23.41463414634144,0.0,294.49834463891693,282.91165536108304,288.705,289.09456007850923,29.400214856378025
1759705200000,285.29,286.14,284.31,285.52,1000.4,28.770595690747598,12.74860220039156,294.5517137148497,282.6602862851503,288.606,289.05899231653405,28.620294054656007
1759708800000,285.57,287.29,283.23,283.66,7535.2,30.510752688172033,16.8906351747623,294.49553242950685,282.0064675704932,288.25100000000003,289.0052709999516,27.427425336683378
1759712400000,283.63,287.05,283.0,285.68,2187.1,38.97801544860366,37.04495550808736,294.29093554917563,281.7520644508244,288.0215,288.9721837263202,26.30818026060634
1759716000000,285.64,287.66,284.56,287.04,1659.4,49.376558603491304,61.796232948404686,294.10945678548615,281.6575432145139,287.8835,288.9529580176006,24.89050045351105
1759719600000,286.98,288.14,286.64,287.84,1106.5,51.28974205158954,66.35011454631339,293.2677326713745,281.9442673286256,287.60600000000005,288.94188380847027,24.055767495152306
1759723200000,287.84,288.14,285.9,286.01,1483.6,42.31884057970997,44.99700114255011,291.60802237161266,282.69397762838724,287.15099999999995,288.9127108352517,22.246949555506294
1759726800000,286.02,287.62,285.52,287.49,1591.9,42.285382830626496,55.56858453485,290.6886641110113,283.1403358889888,286.91450000000003,288.89855450853275,21.83172349856596
1759730400000,287.49,290.82,287.44,289.95,4530.3,50.491973070947694,97.13805957862624,290.7883520985941,283.08964790140595,286.939,288.90901665272645,19.936375798337885
1759734000000,290.0,291.23,287.43,288.57,3352.0,55.938037865748726,100.0,290.6537624497498,283.14223755025023,286.898,288.9056433526993,21.626762146166964
1759737600000,288.57,290.4,287.43,290.2,2149.5,58.88650963597434,100.0,291.0813824575808,283.0106175424192,287.046,288.91852252331927,22.967001589727346
1759741200000,290.29,290.88,289.4,290.4,1064.9,68.83835279655823,100.0,291.50021699662784,282.89078300337223,287.19550000000004,288.93326359273897,25.52373057502774
1759744800000,290.36,290.88,289.31,290.58,1910.7,67.91139240506337,97.95930315914275,291.81386675344174,282.7691332465582,287.2915,288.94964902962715,28.425308306695914
1759748400000,290.58,291.78,289.5,290.25,3420.9,66.12296110414066,94.02208411572968,291.8323746617794,282.7606253382207,287.29650000000004,288.96258784525276,30.8526544796867
1759752000000,290.25,293.97,290.17,293.32,10642.6,71.3071200850161,100.0,292.65151997190253,282.2974800280974,287.4745,289.0059451801259,32.21652737375587
1759755600000,293.32,296.02,292.68,296.02,3708.3,74.64788732394385,100.0,294.3552958182668,281.54570418173313,287.9505,289.0757367703734,34.51308492718387
1759759200000,296.02,298.22,294.79,294.98,15867.300000000001,77.63671875000018,100.0,295.461303336192,281.24969666380804,288.3555,289.13448565823035,38.91363051035227
1759762800000,295.03,298.11,294.77,296.27,2366.0,76.81012658227866,97.66177954460689,296.6138232327219,281.297176767278,288.9555,289.2054858009345,43.87560061571861
1759766400000,296.26,299.22,295.74,299.22,2356.6,78.53795688847255,100.0,298.3451732988691,280.9958267011309,289.6705,289.30513270838793,49.59648460826605
1759770000000,299.22,301.09,297.95,299.78,16996.2,78.29383886255944,99.32661877878358,299.89727385157835,280.91072614842165,290.404,289.4093602436279,54.93915714638884
1759773600000,299.76,301.09,298.62,300.07,1112.2,85.94069529652373,100.0,301.2425653984339,281.0424346015662,291.14250000000004,289.51543626110424,60.95638443677449
1759777200000,300.05,301.09,298.62,300.33,910.2,85.00545256270466,97.36170255201951,302.410004072235,281.355995927765,291.883,289.62304386049624,65.61548767218751
1759780800000,300.33,301.42,298.62,299.31,2274.9,77.69230769230796,72.50780993901212,302.94251671846405,282.38848328153585,292.66549999999995,289.7194314837749,72.56808725678626
1759784400000,299.29,299.42,298.34,299.35,4896.5,84.64010282776384,95.1926386361116,303.48723383352205,283.2107661664779,293.349,289.8152580361752,77.35760851007285
1759788000000,299.3,299.82,297.83,299.02,1027.8,80.9256661991586,74.69423573511925,303.9311829119097,283.9648170880903,293.948,289.9068475084521,81.13742937699394
1759791600000,299.02,299.82,297.21,297.21,1618.4,71.45557655954639,26.908300432525305,304.06666340194425,284.7663365980556,294.4164999999999,289.9795156924476,82.27526032172709
1759795200000,297.21,297.79,296.4,297.13,2331.4,70.76727964489551,23.43516415988611,303.8323203023249,286.11267969767505,294.97249999999997,290.0506647900352,82.49306414555937
1759798800000,297.12,297.79,295.78,296.65,967.8,70.1005025125628,0.0,303.5802677719588,287.2807322280412,295.4305,290.11632981700006,81.68628624010691
1759802400000,296.65,296.76,295.28,295.51,970.1,57.82701929949965,0.0,303.43968980425973,287.9773101957402,295.70849999999996,290.1699981770299,79.13070228917404
1759806000000,295.51,296.66,294.87,295.31,2989.4,46.91035683202793,0.0,303.01676274146536,289.07423725853465,296.0455,290.2211424737759,74.92058001408274
1759809600000,295.22,296.92,293.68,296.76,5202.5,57.47899159663856,27.077999270297013,302.78125607328764,289.96574392671243,296.37350000000004,290.2862057327433,70.67643750687736
1759813200000,296.76,297.91,295.69,296.89,3477.0,52.88640595903167,15.311292092534357,302.4564705571803,290.93952944281966,296.698,290.35191512843744,65.30624579382851
1759816800000,296.94,297.92,292.33,292.33,14832.7,22.105263157894484,0.0,302.19516571591186,291.37583428408806,296.78549999999996,290.3715975649704,62.57314672762516
1759820400000,292.33,292.79,291.23,292.17,1206.4,18.15899581589973,0.0,301.8532529472449,291.909747052755,296.88149999999996,290.38949211656274,61.93757776934744
1759824000000,292.2,292.79,288.28,289.73,2079.6,13.333333333333329,0.0,302.418593022902,290.985406977098,296.702,290.3829300059502,61.027921938613225
1759827600000,289.73,290.49,288.27,290.11,974.8,14.064697609001428,1.0256589673792795,302.8378419243099,289.9751580756901,296.4065,290.3802142844979,59.757700931550076
1759831200000,290.08,292.06,289.33,290.71,4222.9,18.840579710144738,7.723314933291935,303.0903499106172,289.2956500893828,296.193,290.3834957344034,57.441419369390665
1759834800000,290.71,292.09,290.05,291.13,1131.8,21.01551480959077,11.365462842519461,303.19483679241824,288.6771632075818,295.93600000000004,290.3909236375437,55.4028962658753
1759838400000,291.03,292.09,288.94,291.94,9376.8,25.852660300136336,21.539648630004713,302.8674826686408,288.27651733135923,295.572,290.40633733269254,54.048601210175654
1759842000000,291.94,292.33,287.04,288.65,20963.8,23.482032218091575,17.670209930734266,302.64959657564884,287.3814034243512,295.01550000000003,290.38886133933244,53.59719864069267
1759845600000,288.54,288.77,281.85,281.85,17499.3,16.57917760279956,5.717819500948189,303.3725696337942,284.83643036620583,294.10450000000003,290.3038975449112,54.311945828944836
1759849200000,281.86,282.58,277.82,278.93,17535.8,14.980237154150117,3.701432652869262,304.052398309474,282.016601690526,293.0345,290.1907244350116,56.03187326827698
1759852800000,278.93,281.53,277.07,279.97,8008.0,19.166666666666657,13.213832487309663,304.11319698230403,280.02180301769596,292.0675,290.0890256844145,58.9228009660368
1759856400000,279.96,281.53,278.99,279.2,1262.3,18.74272409778807,12.253505729126566,303.88642010194553,278.2335798980545,291.06,289.9806771701417,63.1961821547406
1759860000000,279.25,279.25,276.88,276.88,2029.2,12.687687687687685,0.0,303.6770305572691,276.22896944273094,289.95300000000003,289.8503221734239,67.43981911149123
1759863600000,276.85,278.84,276.38,276.77,1145.7,12.20886551465064,0.0,303.40344627050473,274.45855372949535,288.93100000000004,289.7201697139869,73.15915830444746
1759867200000,276.8,278.88,276.62,277.81,1190.0,18.571428571428655,46.63338284409353,302.70974393416935,273.2202560658307,287.96500000000003,289.6016605626039,76.02489050350644
1759870800000,277.81,278.88,276.62,277.47,1045.3,18.427835051546452,45.580937229513076,301.86681162336953,272.1451883766304,287.006,289.48094752218003,76.62354761066865
1759874400000,277.53,278.88,276.52,277.37,1004.9,20.48710601719202,60.67403264777768,300.9886939277868,271.2093060722133,286.09900000000005,289.36044058166084,76.65187341235219
1759878000000,277.42,278.88,275.66,275.99,1598.0,17.82133090246134,41.13566259279462,300.0134033618225,270.25259663817747,285.133,289.2274013718931,76.74232769539354
1759881600000,275.99,278.54,275.26,277.91,4221.6,22.484952708512694,75.31692872421229,298.3400314782025,270.0409685217975,284.1905,289.1147904129688,79.13474142362729
1759885200000,277.92,278.87,277.07,278.42,1062.3,22.783725910064376,77.50673886317391,296.2929515866156,270.2410484133844,283.267,289.0083745879641,81.35171567087966
1759888800000,278.45,279.47,277.07,278.36,1581.6,19.955752212389527,68.71970318131007,295.0343764127058,270.10262358729426,282.56850000000003,288.9024206119645,82.95042815246305
1759892400000,278.36,279.47,274.91,275.46,3787.4,20.306168392616073,76.57125082688744,293.72002473949544,269.7459752605047,281.73300000000006,288.76866518298976,84.37429428645292
1759896000000,275.54,277.44,274.57,277.15,5149.8,36.25730994152045,100.0,292.63574729993184,269.57225270006813,281.104,288.6530565742038,85.00811929585608
1759899600000,277.14,277.44,275.19,276.62,1050.3,42.14819850441881,100.0,291.30254629758775,269.5564537024123,280.4295,288.5333246679928,84.83629193186995
1759903200000,276.62,277.58,275.19,276.77,1221.2,38.422575976845025,87.55609375517143,289.5684916418712,269.8965083581288,279.7325,288.41627666134616,84.24899727652951
1759906800000,276.79,278.37,276.15,278.37,1196.5,47.16723549488061,100.0,287.345298940582,270.8437010594181,279.09450000000004,288.316313709492,82.53631330578096
1759910400000,278.38,279.56,277.74,278.16,2545.6,55.1036682615631,100.0,284.0199830572381,272.7910169427619,278.4055,288.21525586163636,78.08520116756485
1759914000000,278.15,279.56,277.14,278.84,1125.2,57.89473684210526,100.0,280.82265595590485,275.0073440440952,277.915,288.12196973365985,73.16723972016803
1759917600000,278.91,280.9,277.14,280.74,6527.6,60.48675733715109,100.0,280.47900155966107,275.239998440339,277.8595,288.04851729849906,67.18132932636345
1759921200000,280.8,280.97,279.19,279.86,1371.5,58.23569951757405,94.72392987089239,280.63619297563827,275.17580702436175,277.906,287.9670395144344,61.19887691003286
1759924800000,279.86,280.97,279.19,280.56,849.6,60.55592322964926,100.0,280.77033945521714,275.10066054478284,277.9355,287.89333762871865,55.48813322880687
1759928400000,280.56,280.99,278.29,280.7,5386.2,66.97909156452775,100.0,281.0576209880481,274.9633790119519,278.0105,287.82176212992545,49.68163941126339
1759932000000,280.7,283.82,279.72,279.95,25279.4,58.03149606299203,80.97201171841306,281.27986365488016,275.0481363451198,278.164,287.7434361385829,44.67902471750224
1759935600000,279.93,281.28,277.9,278.07,1872.6,48.75621890547255,61.247174466722385,281.27589591828405,275.18210408171603,278.22900000000004,287.6471830426766,38.47850365424819
1759939200000,278.1,280.99,277.65,280.99,3671.4,57.767277023036044,80.26304350477133,281.6659621397276,275.1100378602725,278.38800000000003,287.58094241538635,32.3266332770168
1759942800000,280.99,285.73,279.9,285.43,14150.699999999999,76.98971304818645,100.0,283.29605613222304,274.27594386777696,278.786,287.55954000329297,29.41708805180384
1759946400000,285.44,285.99,283.09,283.69,6348.6,67.65658747300228,75.80031528417635,284.0579091788981,274.14609082110184,279.102,287.5210371176881,27.13511940410006
1759950000000,283.32,284.45,282.44,283.98,1403.6,70.13129102844646,82.21692731028156,284.68412796577104,274.318872034229,279.5015,287.48580291751205,24.95764856717573
1759953600000,283.9,285.57,283.71,284.01,2248.1,69.93392070484587,76.34069023699061,285.3032254366876,274.30977456331243,279.8065,287.45121781385524,23.40917823644086
1759957200000,283.98,286.48,283.97,285.68,2092.2,70.04936917169506,75.41804835983274,286.2124462141724,274.12655378582764,280.1695,287.4335937560059,23.03780099107896
1759960800000,285.62,287.04,285.1,285.48,1162.9,70.08781558726676,75.55422142922814,286.9466672164073,274.1043327835926,280.52549999999997,287.41415501216505,25.20689744481445
1759964400000,285.45,287.04,285.08,285.39,974.1,68.5762904140669,70.20056181643122,287.3286033897654,274.71539661023456,281.022,287.3940141662729,27.692288952410856
1759968000000,285.4,287.04,284.36,284.7,2836.0,62.05846528623622,47.115126146001764,287.6336689185708,275.1653310814292,281.3995,287.3672080551657,30.584324725802535
1759971600000,284.7,286.57,283.02,283.87,2070.8,62.24801466096515,47.78648964699387,287.66007676058007,275.86392323941993,281.762,287.3324099650646,32.67578165596912
1759975200000,283.81,284.63,278.85,279.28,10333.8,46.841066140177624,0.0,287.43471314573554,276.34028685426443,281.8875,287.2522864828252,32.788417947078756
1759978800000,279.28,282.28,278.85,282.09,1336.1000000000001,53.03096380287828,20.53126192226009,287.36781184336047,276.77918815663946,282.07349999999997,287.2009204481702,33.274195131533546
1759982400000,282.09,283.68,281.09,282.76,2005.0,56.14879649890589,30.87279633851733,287.27158879910576,277.3354112008942,282.3035,287.15673218500433,31.200661272918783
1759986000000,282.76,283.68,280.94,281.43,1703.5,57.53363228699553,35.466156008406074,287.1496183247177,277.71638167528226,282.433,287.0997497752033,31.30453806343481
1759989600000,281.47,281.94,280.02,280.07,1065.6,47.78206364513016,3.1211931594268782,287.1758869851164,277.6231130148836,282.3995,287.0298020162461,31.5674727618972
1759993200000,280.03,281.94,278.9,279.56,2331.7999999999997,32.540154669839424,0.0,287.1962202307447,277.5727797692553,282.3845,286.9554756280248,30.737505619266937
1759996800000,279.52,280.51,273.26,273.26,9441.699999999999,25.596630790828314,0.0,288.29792244684626,275.74107755315373,282.0195,286.8192022386912,31.108574882667064
1760000400000,273.26,275.75,273.25,275.16,1448.0,30.809399477806863,11.716407892549167,288.7163666311799,274.76863336882013,281.7425,286.7031902761172,31.825349687150727
1760004000000,275.16,276.14,273.75,275.07,1187.0,30.598958333333456,11.243412746575322,289.05368441726995,273.9433155827301,281.49850000000004,286.58743713904147,32.781559176752
1760007600000,275.02,276.28,273.74,274.84,1716.5,24.90740740740749,0.0,289.32637742123615,273.34762257876383,281.337,286.47054721726,34.25036861997804
1760011200000,274.84,276.28,272.8,275.3,8662.900000000001,26.715462031107222,4.140372959445763,289.4867581491395,272.6182418508605,281.0525,286.35939749370516,36.380814035668564
1760014800000,275.34,276.2,273.4,273.4,5678.599999999999,24.672581326573905,0.0,289.27753392066455,271.6244660793354,280.45099999999996,286.23044826491207,38.11456538744896
1760018400000,273.4,274.65,270.39,272.79,13661.1,24.75625264942795,0.2226756032576842,289.22288766646267,270.58911233353734,279.906,286.09671246128113,40.87511794519338
1760022000000,272.94,273.88,270.3,270.97,6947.5,23.759153783564088,0.0,289.1721260709774,269.33887392902255,279.2555,285.94619790942755,44.393068292954645
1760025600000,270.92,271.66,268.73,268.73,7813.700000000001,26.270805218173876,7.436536538542287,289.1894531244365,267.79354687556344,278.4915,285.77489245759244,49.54962370849853
1760029200000,268.73,271.8,268.73,271.8,7771.6,27.12316585148976,9.960219126947859,288.33153881159643,267.2634611884036,277.7975,285.635838801298,54.252956621551355
1760032800000,271.8,273.23,270.9,271.2,1178.8,24.219446922390873,1.3628430673771015,287.35762339710584,266.8093766028942,277.0835,285.4921986142204,59.458599130347004
1760036400000,271.2,273.23,271.19,271.79,1238.9,27.767527675276966,16.685630153929946,286.14947196146665,266.65752803853337,276.4035,285.3558583295018,63.91237126367712
1760040000000,271.85,273.23,271.19,271.92,1022.9,30.07334963325205,71.90747309406404,284.87524894373666,266.65375105626333,275.7645,285.22216819687,68.55382299187177
1760043600000,271.92,273.34,271.19,272.71,1033.2,33.47805113362281,100.0,283.5627879570454,266.85021204295464,275.2065,285.0976690108315,70.76128591647065
1760047200000,272.76,275.39,271.19,274.96,2993.6,55.095923261390816,100.0,283.1237986122359,266.8572013877641,274.9905,284.9967966823655,67.64652786750216
1760050800000,274.94,275.39,272.99,273.52,1084.6,44.944512946978925,67.60543449893638,281.9931197711139,267.1308802288861,274.562,284.88259970045146,64.63331213119828
1760054400000,273.52,275.39,272.99,274.01,1090.2,46.81107099879664,73.56188145540537,280.4751600568684,267.77383994313163,274.1245,284.7744146288052,61.485717924070336
1760058000000,274.02,275.45,272.99,274.96,1194.9,50.3460207612457,84.84239894764501,279.1676882858894,268.43431171411055,273.801,284.67675876185194,57.87128151736949
1760061600000,274.96,275.69,273.59,274.11,1113.8,46.64410603496898,73.02907297958019,277.9945223067004,269.0114776932997,273.50300000000004,284.5716168836246,52.87954978889411
1760065200000,274.11,279.25,273.05,276.67,15996.0,58.89070146818937,100.0,277.1629421404469,269.5540578595531,273.3585,284.4929938300562,49.065520975394975
1760068800000,276.67,278.02,275.35,276.04,3669.9,58.82672460619231,99.81789341428569,277.48550240194294,269.50949759805707,273.4975,284.4088844387124,47.935586048268206
1760072400000,276.0,277.61,274.54,277.45,3204.2,67.99999999999994,100.0,277.91966562744864,269.3043343725513,273.61199999999997,284.3396418074814,46.05880522112127
1760076000000,277.51,277.86,273.81,274.51,3605.3999999999996,65.45454545454544,94.18587850879312,277.8589177892997,269.3090822107003,273.584,284.24183442631244,45.441847328245636
1760079600000,274.49,275.13,273.5,273.65,1129.6,55.60946027895685,71.69853085437595,277.7587437341287,269.2902562658713,273.5245,284.136443038986,44.50544100648845
1760083200000,273.75,275.98,273.44,275.92,3258.0,62.99559471365649,87.56127824819696,277.8530805923073,269.25791940769267,273.5555,284.0546873868568,43.40390198089557
1760086800000,275.92,276.64,274.27,275.16,1971.4,59.19258046917627,76.77775536290028,277.99935643280014,269.2876435671999,273.6435,283.9661830347488,42.53440900052833
1760090400000,275.08,277.29,274.27,277.11,5316.4,62.87841191067002,85.16425561849398,278.45879273739115,269.2602072626089,273.8595,283.8979623080349,41.97127991894903
1760094000000,277.11,277.44,275.9,277.16,1416.1,61.46316331787752,71.64737111348128,278.7826497711177,269.5553502288823,274.169,283.8309179069599,41.690627032372724
1760097600000,277.16,277.99,275.9,277.99,1189.4,58.42134519177332,58.45390389628958,278.78277215391216,270.48122784608785,274.632,283.772799320821,44.7664095683284
1760101200000,277.99,279.27,277.3,278.66,5876.9,64.92450638792117,85.59885333241158,279.27160575950836,270.6783942404917,274.975,283.7219256957382,48.249176473556794
1760104800000,278.7,279.28,273.92,273.92,17560.8,49.79040521658134,14.732697150324144,279.06285179777626,271.1591482022237,275.111,283.6243940967757,48.43366457460389
1760108400000,273.92,273.92,262.79,264.24,81179.2,32.25165562913911,0.0,280.8633382394737,268.6036617605263,274.7335,283.4315145535242,49.525700548436554
1760112000000,264.17,267.32,263.35,264.8,10023.5,34.436643263122704,6.112136582651423,281.8707218493929,266.8842781506071,274.3775,283.24612634901155,51.57120255696206
1760115600000,264.8,265.1,261.87,262.16,9127.9,25.808602867622554,0.0,283.11369711349283,264.5863028865072,273.85,283.0363141465338,54.32206672470081
1760119200000,262.22,262.96,260.33,260.53,4008.1,24.97579864472408,0.0,284.1156260070478,262.14137399295225,273.12850000000003,282.8123707221902,54.37119602893214
1760122800000,260.68,261.22,255.99,257.89,27099.6,19.64618249534459,0.0,285.26984162982285,259.4241583701771,272.347,282.56438693390976,55.59499946988611
1760126400000,257.89,259.92,243.25,244.82,96531.0,14.946871310507746,0.0,288.69120496627954,253.08379503372055,270.88750000000005,282.18882089476637,56.490483975386766
1760130000000,244.82,247.89,82.05,220.13,2000156.6,9.56482320942888,0.0,296.8552087921924,239.43679120780763,268.146,281.57132018934584,59.03647761665426
1760133600000,220.13,221.48,206.83,220.89,574041.6,7.453224060615412,0.0,300.9398801480953,230.03011985190471,265.485,280.96752595860613,61.831214812146705
1760137200000,220.86,232.88,219.08,223.79,287818.1,11.55515641371052,7.137360063995297,302.42976656192707,223.25223343807298,262.841,280.3985953520529,63.69361023890474
1760140800000,223.53,230.43,221.29,228.11,243272.9,14.585140213934693,12.409530228857909,302.40111692999733,218.48788307000257,260.44449999999995,279.87831082118674,65.41483406205744
1760144400000,228.07,228.07,216.74,218.86,139135.7,12.809390150548623,9.319726084114864,302.5416431068728,212.48835689312713,257.515,279.27116344983165,67.15444691740852
1760148000000,218.86,234.44,218.83,233.27,205622.9,25.68508046976949,31.723420238514073,300.9770744175976,209.92892558240237,255.45299999999997,278.8134404304304,68.99795487365536
1760151600000,233.38,234.44,225.37,227.69,58969.7,23.691545370083617,38.3547531179458,299.44500960762167,206.8649903923784,253.15500000000003,278.30474948087385,70.51727026750329
1760155200000,227.68,233.26,226.82,233.26,25663.1,29.19140225179119,80.56124402928103,296.82410457127395,205.2198954287261,251.02200000000002,277.85654301837764,74.98250312968563
1760158800000,233.26,233.87,229.09,232.15,42121.799999999996,31.998204869292053,90.9631971562593,293.934548358588,203.80845164141203,248.87150000000003,277.40175154555794,78.36468025399442
1760162400000,232.14,235.81,231.5,233.51,18168.6,32.60313577226731,100.0,290.1940391999378,203.1889608000622,246.6915,276.9650176993335,81.52859181070872
1760166000000,233.56,234.85,231.15,231.57,13334.9,32.85890395606857,100.0,285.92457189410425,202.89942810589568,244.41199999999998,276.51332598093217,82.80359801215994
1760169600000,231.57,238.35,230.86,238.2,69176.1,38.151331847606926,100.0,280.859295350837,203.98570464916298,242.42249999999999,276.1320988567438,83.67428293209063
1760173200000,238.13,241.5,237.82,239.44,26531.8,40.062479801788214,100.0,274.9087681828789,206.01423181712119,240.46150000000003,275.76700334573144,83.98866453778403
1760176800000,239.36,243.71,239.11,241.28,38673.299999999996,47.83088235294118,100.0,269.4866811626921,208.1723188373079,238.8295,275.42384908358486,83.3681548070188
1760180400000,241.26,241.8,237.16,241.59,31112.800000000003,68.75218455085636,100.0,265.9835927698324,209.41040723016766,237.69700000000003,275.0871938688228,80.94795239707291
1760184000000,241.59,243.6,236.31,236.96,24642.4,63.152725486986434,90.21022726837545,261.55257872705744,211.05742127294255,236.305,274.70781880545144,78.597254358615
1760187600000,236.94,237.17,233.46,235.73,33914.9,60.04712218108381,84.4393501199063,257.10642668846447,212.86057331153552,234.9835,274.3199798123624,74.81977310305523
1760191200000,235.76,236.24,232.67,235.28,21745.2,56.45364536453644,78.0158654601418,252.30423851443086,215.13776148556914,233.721,273.93152230179163,70.74989189323317
1760194800000,235.25,239.3,235.22,238.76,14637.1,69.98794696665327,100.0,247.72622446435855,217.80277553564144,232.7645,273.5815569057539,68.66565551332079
1760198400000,238.76,241.27,237.59,240.59,17007.0,59.83870967741935,78.07769731722318,246.90431697606127,218.20168302393867,232.55299999999997,273.25328270768676,66.39660103298414
1760202000000,240.43,241.27,237.76,239.09,3710.2000000000003,67.21014492753625,93.19108503298057,246.86819298959472,220.13380701040535,233.50100000000003,272.91334954641627,64.05099550549387
1760205600000,239.09,239.11,236.98,237.39,2267.8,57.05982905982905,65.96945071727083,246.38910844115955,222.2628915588405,234.32600000000002,272.5598833817753,61.386947097557204
1760209200000,237.39,237.45,229.49,231.29,57740.5,48.74415887850465,43.175350070140844,245.81392069241053,223.5880793075895,234.70100000000002,272.14923777598653,56.29698427816509
1760212800000,231.19,231.79,225.33,226.14,62274.899999999994,40.310281356823566,20.06886468533747,245.9928576488378,223.21214235116224,234.60250000000002,271.6914344150315,51.12415253945187
1760216400000,226.14,229.91,223.01,229.69,116101.0,47.628657921291634,29.768636013113316,244.16687245662033,226.12112754337969,235.144,271.27350969448395,46.31889786552553
1760220000000,229.7,232.17,229.46,231.91,7918.9,41.072949191030396,3.3766202668627203,244.17848641566607,225.97351358433397,235.07600000000002,270.881832981106,42.02922965811485
1760223600000,231.86,234.17,231.26,234.11,4004.9999999999995,42.636087316938415,7.836889837267072,243.8310390523674,226.96296094763258,235.397,270.51594409572186,38.25323725360318
1760227200000,234.05,234.22,228.03,228.17,35746.4,33.73045420699927,0.0,244.13664049022535,226.14835950977462,235.14249999999998,270.0945914181525,35.81696706226611
1760230800000,228.14,229.56,226.56,226.64,9209.4,31.99229101421345,0.0,244.55767506203318,225.17632493796685,234.86700000000002,269.662207423942,33.89783273633113
1760234400000,226.64,228.59,225.37,226.55,26344.2,35.92101704084395,10.339934732402545,244.89079962053057,224.14720037946944,234.519,269.2332302356441,32.53123333761543
1760238000000,226.46,231.06,226.06,229.27,42286.6,41.6016640665627,25.29071498167464,244.9627925944517,223.84520740554828,234.404,268.83558615369736,32.20209850279055
1760241600000,229.27,233.7,229.02,231.96,20621.4,45.92137592137593,36.6596774236452,244.54676592403354,223.6372340759665,234.092,268.4686648984367,31.314866688179247
1760245200000,231.95,232.9,231.46,231.77,4013.7,40.6575781876504,24.604813214239897,243.89656582542412,223.5204341745759,233.70850000000002,268.1035040536762,29.218309914123296
1760248800000,231.75,233.67,231.45,233.1,16698.399999999998,39.85369818477377,22.322220967548436,242.84420142346917,223.75479857653082,233.2995,267.75521048100285,28.02149377672993
1760252400000,233.1,233.67,231.68,233.55,6427.8,42.27551589514782,41.02207748611731,241.6132398453974,224.18176015460256,232.89749999999998,267.41486012795804,26.82467763933656
