ts,open,high,low,close,volume,RSI,STOCH_RSI,BB_UPPER,BB_LOWER,BB_MID,EMA_200,ADX
1759553100000,286.56,286.76,286.53,286.59,134.1,38.01916932907347,98.54367893014388,287.8977363779502,285.9342636220498,286.916,290.00806386599595,34.891933424266675
1759553400000,286.58,286.78,286.31,286.31,89.8,33.13253012048155,64.01201052534671,287.89712962256425,285.86387037743583,286.88050000000004,289.9712672106129,33.96973700917074
1759553700000,286.3,286.42,286.17,286.26,67.4,36.666666666666224,88.98615453326701,287.8667173110843,285.79428268891564,286.8305,289.9343391786665,32.40514517408216
1759554000000,286.31,286.78,286.18,286.75,82.6,42.42424242424232,100.0,287.79193700921144,285.80006299078843,286.79599999999994,289.90265421171466,29.792158535711803
1759554300000,286.73,286.85,286.61,286.85,121.6,48.07692307692301,100.0,287.70989208517847,285.8201079148215,286.765,289.8722795429414,26.71246875263889
1759554600000,286.85,287.18,286.85,287.18,103.4,52.35294117647093,100.0,287.66015576802204,285.84184423197803,286.75100000000003,289.84549069176785,23.288723016720805
1759554900000,287.18,287.18,286.53,286.73,77.1,41.025641025641065,58.174346106595564,287.58635461281193,285.8546453871881,286.7205,289.8144907843871,21.708112037613823
1759555200000,286.73,286.85,286.52,286.64,105.69999999999999,45.000000000000085,72.84952560181782,287.48007578192846,285.8819242180715,286.681,289.7829038114081,21.99432864131648
1759555500000,286.64,287.03,286.45,286.53,87.0,48.813559322033065,86.93095808629486,287.4356051549947,285.8733948450053,286.6545,289.75053660930456,21.06716095761131
1759555800000,286.53,286.6,286.01,286.1,107.9,47.52475247524787,82.17208453378834,287.36268785724883,285.83131214275124,286.59700000000004,289.71421286194834,19.954784961514104
1759556100000,286.1,286.21,285.69,285.86,112.5,45.56962025316494,74.95282817545016,287.35289970032386,285.7301002996761,286.5415,289.6758624852126,18.649248392819935
1759556400000,285.86,286.07,285.81,285.95,73.69999999999999,48.11320754716971,84.34493400738668,287.3076173690084,285.66838263099146,286.48799999999994,289.6387892266532,15.74670706540833
1759556700000,285.95,286.1,285.73,285.89,88.3,46.72897196261618,70.73959970225386,287.1656527982489,285.66334720175104,286.4145,289.60148784131337,12.722502034558962
1759557000000,285.9,287.18,285.69,286.16,168.5,43.93442622950908,56.20013056724659,287.087580050132,285.66141994986805,286.3745,289.5672441812008,11.684139475458855
1759557300000,286.15,286.45,286.15,286.36,88.2,46.39498432601941,69.00192803839684,287.0676352987017,285.6573647012983,286.3625,289.53533130377593,11.096205089481765
1759557600000,286.36,286.68,285.69,286.49,97.2,52.96052631578957,100.0,287.07974277268363,285.6692572273164,286.3745,289.5050294997583,9.518643341336295
1759557900000,286.53,286.56,286.22,286.32,87.5,50.94936708860762,83.14890190991585,287.0806906029513,285.6863093970488,286.3835,289.4733376639398,8.459990386504364
1759558200000,286.34,286.48,286.11,286.3,84.4,41.63568773234221,5.111458483850724,287.077857772046,285.7121422279541,286.39500000000004,289.4417621647961,7.946583610366305
1759558500000,286.3,286.88,286.3,286.88,81.8,50.4731861198734,79.15907748213284,287.1347785144518,285.73322148554826,286.434,289.41627199400216,8.194912640153285
1759558800000,286.89,287.18,286.75,287.03,85.1,47.49163879598601,54.177292978946525,287.20820027538235,285.70979972461765,286.459,289.3925279940619,7.84168812851279
1759559100000,287.03,287.06,286.55,286.56,86.6,47.176079734218945,48.922480978887364,287.20571542071184,285.70928457928824,286.45750000000004,289.364343635912,7.630209146083906
1759559400000,286.57,286.85,286.33,286.57,75.8,48.805460750853314,63.31015639366908,287.21695759917753,285.7240424008225,286.4705,289.3365392216243,7.0924359350896475
1759559700000,286.57,286.89,285.69,286.76,90.5,53.82059800664498,100.0,287.24575539511306,285.74524460488703,286.49550000000005,289.310902015439,7.325164140875974
1759560000000,286.76,286.96,285.69,286.64,153.1,59.99999999999958,100.0,287.233986417534,285.746013582466,286.49,289.28432587598195,7.406783552392527
1759560300000,286.66,286.74,286.46,286.46,81.0,61.363636363636026,100.0,287.19494461486124,285.7460553851388,286.4705,289.2562231309473,7.499712503984736
1759560600000,286.46,286.58,286.28,286.29,91.5,56.25000000000078,74.07922912206062,287.0720373135723,285.77996268642767,286.426,289.22670847292795,7.480868602787745
1759560900000,286.29,286.55,286.29,286.46,77.9,60.070671378092214,93.44602416749595,287.0428841769332,285.7821158230668,286.4125,289.19917903538635,7.440280503270157
1759561200000,286.49,287.18,286.21,286.46,79.4,55.859374999999496,72.09917023554443,287.0252894380452,285.7817105619548,286.4035,289.17192352259644,7.053906752410545
1759561500000,286.46,286.52,286.26,286.4,88.9,50.82644628099104,46.58750243332357,287.0159328677153,285.7780671322848,286.39700000000005,289.1443421940134,6.980318807294493
1759561800000,286.4,286.44,286.08,286.1,81.0,42.47104247104216,4.23437202880208,287.01593286771526,285.7780671322847,286.397,289.11405023188394,6.8260726644131315
1759562100000,286.1,286.1,285.67,285.92,97.7,42.30769230769214,3.406358095863811,287.00846657997687,285.7915334200231,286.4,289.08226863753686,7.217696461828258
1759562400000,285.95,285.98,285.67,285.8,89.1,40.740740740740115,0.0,287.02744301443545,285.75755698556463,286.39250000000004,289.0496092481086,8.0005359133983
1759562700000,285.8,286.03,285.67,285.77,80.89999999999999,24.186046511625946,0.0,287.0433273024658,285.7296726975341,286.38649999999996,289.01697632026674,9.456315946591522
1759563000000,285.77,286.05,285.76,285.95,91.6,25.229357798164287,2.8062908076918602,287.0544316278636,285.69756837213646,286.37600000000003,288.98645914295065,11.943693433969214
1759563300000,285.94,287.18,285.72,285.85,93.9,30.38674033149107,16.678579339187234,287.0686401417267,285.6323598582732,286.35049999999995,288.9552505942646,11.81165904172306
1759563600000,285.85,285.91,285.69,285.83,82.80000000000001,29.670329670328698,14.751583361195838,287.0685518939259,285.56644810607406,286.3175,288.9241535734262,12.55040017987653
1759563900000,285.75,285.8,285.42,285.42,107.1,17.156862745097158,0.0,287.12404658061,285.42095341938995,286.2725,288.88928637369065,13.386888310482277
1759564200000,285.42,285.44,285.21,285.28,124.6,16.99029126213472,0.0,287.18139637598694,285.26160362401305,286.2215,288.85337307644,14.31872489634466
1759564500000,285.28,285.66,285.23,285.55,71.5,28.837209302326087,27.499567107587165,287.1070614752382,285.20293852476175,286.155,288.8205036925948,15.689477671591778
1759564800000,285.5,287.18,285.21,285.85,91.80000000000001,40.35087719298263,54.22557987642933,286.96212020558784,285.22987979441217,286.096,288.79094644192224,19.39099721263761
1759565100000,285.81,285.85,285.24,285.38,86.1,29.069767441861572,31.077337096988188,286.9303697295551,285.1436302704449,286.037,288.757006676331,23.090846935234563
1759565400000,285.36,285.96,285.35,285.53,88.7,32.967032967033305,47.21795870717289,286.8687599102406,285.1012400897594,285.985,288.7248971571635,25.534801659337756
1759565700000,285.51,285.51,285.06,285.07,113.1,28.753993610224256,46.167015452736095,286.7953619417194,285.0056380582805,285.90049999999997,288.6885300212714,27.293001782023662
1759566000000,285.06,287.19,284.82,284.95,145.8,30.508474576271297,53.394830258490074,286.73566584320554,284.8963341567944,285.816,288.6513307175772,31.208887438523437
1759566300000,284.95,285.21,284.79,284.79,97.1,30.71672354948855,57.79441058460269,286.70755465433916,284.75744534566087,285.7325,288.6129095164073,35.064331740053824
1759566600000,284.79,284.98,284.59,284.98,107.8,36.33333333333371,82.80204156033729,286.6602000381547,284.67379996184536,285.66700000000003,288.5767611630102,38.7017187123864
1759566900000,285.02,285.02,284.52,284.52,94.2,31.778425655977017,63.30378200965586,286.61470595208266,284.52529404791744,285.57000000000005,288.5363953802937,41.19131749307487
1759567200000,284.52,284.52,283.71,284.21,139.3,25.56179775280927,36.692172516768004,286.58033241473515,284.3346675852648,285.4575,288.493346670042,41.26900996802743
1759567500000,284.2,284.44,283.91,284.29,93.0,27.966101694916063,46.98431137503133,286.4982267618036,284.20577323819646,285.35200000000003,288.4515223250665,42.84977329318739
1759567800000,284.3,284.37,283.77,284.06,97.7,26.400000000000958,40.28027706890954,286.47623943742474,284.02376056257526,285.25,288.4078255855136,43.80939844442917
1759568100000,284.07,285.21,283.71,284.02,92.3,29.289940828402877,52.65128881046744,286.4548704388883,283.85512956111177,285.15500000000003,288.36416562943884,44.87113627087267
1759568400000,284.01,285.21,283.69,284.21,96.6,34.40233236151667,59.777450276538445,286.4034580684569,283.74754193154314,285.07550000000003,288.32283064805137,46.99265659565395
1759568700000,284.21,284.81,284.16,284.78,97.9,39.67828418230532,95.45209684349747,286.31828316922974,283.7337168307703,285.026,288.2875786018021,48.58093489146278
1759569000000,284.78,284.98,284.55,284.86,106.9,35.897435897436196,73.21678943445067,286.1895100250217,283.75348997497827,284.9715,288.2534733420827,46.834475940123845
1759569300000,284.86,285.18,284.51,284.58,98.3,37.951807228915875,87.7697827854528,286.064011291149,283.75198870885106,284.908,288.21692136852965,45.3122013027809
1759569600000,284.58,284.72,284.44,284.47,82.0,33.8414634146354,58.65245366244941,285.9255025515743,283.75449744842575,284.84000000000003,288.1796385688428,43.94706947331383
1759569900000,284.46,285.18,284.37,284.73,96.6,44.48051948052006,100.0,285.8567043218692,283.7542956781309,284.80550000000005,288.14531380696377,44.33776629258212
1759570200000,284.73,284.73,284.25,284.44,95.0,42.153846153846565,87.70174137470636,285.8019254274726,283.72507457252743,284.7635,288.10844501286465,40.58419528661485
1759570500000,284.44,284.51,284.21,284.48,83.4,45.04792332268393,100.0,285.6862010146753,283.73379898532465,284.71,288.0723410823884,36.02887684800796
1759570800000,284.47,284.95,284.43,284.93,70.1,49.2625368731562,100.0,285.48901419445554,283.83898580554444,284.664,288.04107400694176,33.21573112620841
1759571100000,284.93,284.93,284.15,284.32,82.1,47.17514124293812,91.19269817021838,285.3763798506558,283.8456201493442,284.611,288.0040483949324,30.045090430146185
1759571400000,284.32,284.39,283.69,283.75,98.6,43.9473684210531,76.7516243643807,285.2505053191298,283.7934946808702,284.522,287.96171955518184,29.215803870265947
1759571700000,283.75,283.93,283.69,283.69,90.8,42.06349206349194,68.51160984624921,285.22318384681523,283.68281615318483,284.45300000000003,287.91921488299096,29.249196857090258
1759572000000,283.69,284.62,283.6,284.46,331.5,54.629629629629314,100.0,285.1624374704474,283.6945625295527,284.42850000000004,287.884794834404,30.71705748062382
1759572300000,284.47,284.82,284.39,284.4,93.0,54.37788018433171,98.78897713875298,285.1229482511103,283.6950517488897,284.409,287.8501202589373,30.31222888251806
1759572600000,284.42,284.46,284.2,284.34,85.9,51.543942992874044,85.15652316398331,285.0386438857719,283.71535611422814,284.377,287.81519368919663,29.078965305444182
1759572900000,284.33,284.42,283.83,283.93,74.7,39.506172839506625,27.249683143217474,285.034426794537,283.6605732054629,284.34749999999997,287.776535045523,27.05854755310558
1759573200000,283.92,284.32,283.92,284.29,95.1,43.41801385681298,46.06731706460135,285.03598290125143,283.66701709874854,284.3515,287.7418431545228,25.960534327798804
1759573500000,284.29,285.21,284.03,284.66,164.4,50.90497737556608,82.08282435524904,285.0673634557919,283.6726365442081,284.37,287.7111780485077,25.656031979291015
1759573800000,284.66,284.67,284.15,284.22,82.2,47.368421052631575,51.98711063372679,285.0639676223757,283.6920323776244,284.37800000000004,287.67643995847277,25.76978146780001
1759574100000,284.22,284.24,283.31,283.4,103.5,37.47645951035757,0.0,285.14755507059346,283.5464449294065,284.347,287.63388831709494,22.83497922832031
1759574400000,283.4,285.21,282.95,283.02,149.9,36.851851851851784,0.0,285.28386972634627,283.2911302736538,284.2875,287.58797898060647,23.699188406378266
1759574700000,283.02,283.29,282.89,282.89,104.1,35.51912568305984,0.0,285.33984188787724,283.0461581121227,284.193,287.54123292109796,24.55618270546302
1759575000000,282.89,282.89,282.66,282.67,1538.6000000000001,28.517110266159747,0.0,285.3716855864989,282.7953144135011,284.0835,287.49276294178355,23.22229236058384
1759575300000,282.67,282.88,282.66,282.82,99.89999999999999,34.37499999999986,22.433261426452315,285.3778926626269,282.6131073373731,283.9955,287.446267788134,22.843446034946844
1759575600000,282.75,283.2,282.65,283.2,180.0,44.03470715835123,59.425889460133895,285.3390738580849,282.52492614191516,283.932,287.4040163673566,22.75378053911914
1759575900000,283.22,283.43,283.0,283.0,129.9,42.736842105263094,54.45561051070476,285.2587079967598,282.4322920032402,283.8455,287.36019530897494,22.897895930395805
1759576200000,283.01,283.01,282.59,282.59,97.9,28.701594533029493,0.7133749979350423,285.2424873720779,282.26351262792207,283.753,287.3127306790349,20.26009375475527
1759576500000,282.59,282.95,282.51,282.87,98.4,33.40563991323245,21.229709292156944,285.1705531225212,282.17444687747883,283.6725,287.26852440362165,17.964953476421822
1759576800000,282.87,282.99,282.74,282.74,92.6,32.905982905983294,19.60379976518419,284.9926278499926,282.1333721500074,283.563,287.223464459307,16.55351622161126
1759577100000,282.74,283.22,282.74,283.16,75.8,41.79104477611969,59.29075085666763,284.89899463866703,282.11100536133296,283.505,287.18303197712487,17.094801368682237
1759577400000,283.16,283.32,282.95,283.13,94.80000000000001,36.69724770642194,36.53826155161196,284.87262187809847,282.0753781219016,283.47400000000005,287.1427033007356,18.044476693357787
1759577700000,283.03,283.15,282.62,282.62,75.0,27.333333333333385,0.0,284.8654254214959,281.9755745785041,283.4205,287.0977012778427,16.204947086978443
1759578000000,282.61,282.94,282.54,282.88,87.6,34.49074074074056,42.85520150854733,284.71828917088044,281.96471082911955,283.3415,287.05573410094877,14.355149196807902
1759578300000,282.88,283.43,282.73,282.9,86.6,42.89772727272723,93.19229724730273,284.5614988823409,281.9715011176591,283.2665,287.01438351287965,16.609679327444315
1759578600000,282.92,283.12,282.62,282.62,86.7,44.15204678362599,100.0,284.4016724306028,281.9593275693972,283.1805,286.97065830379626,15.556168393292939
1759578900000,282.62,282.62,282.39,282.43,95.0,43.390804597701376,95.47383818521878,284.3170666239261,281.8939333760739,283.1055,286.92547762415654,14.393024564332695
1759579200000,282.43,282.91,282.39,282.63,106.3,49.421965317918776,100.0,284.1138801016681,281.9311198983319,283.0225,286.8827365532694,15.069356873318132
1759579500000,282.63,282.73,282.33,282.49,110.7,45.21739130434804,80.96498680178607,283.7119552816921,282.1160447183079,282.914,286.8390277318438,15.147102257185972
1759579800000,282.55,283.05,282.46,282.91,89.8,45.84527220630426,83.80753903586911,283.35800027116494,282.33899972883495,282.84849999999994,286.7999329285419,14.028654878234406
1759580100000,282.91,283.12,282.68,282.7,93.3,45.71428571428562,83.21453494168146,283.2551369073076,282.3718630926925,282.81350000000003,286.75913757601916,12.327667390179775
1759580400000,282.7,283.08,282.61,282.94,78.9,55.255255255255534,100.0,283.2446636110964,282.3743363889035,282.80949999999996,286.7211362071036,13.211379856057963
1759580700000,282.93,283.22,282.79,282.79,91.1,48.75000000000024,76.70197892019794,283.238064176032,282.370935823968,282.8045,286.6820204239483,15.085601767044688
1759581000000,282.72,283.43,282.55,282.93,88.2,52.95950155763238,91.77795244882228,283.24967321089116,282.38532678910883,282.8175,286.6446868873916,15.691331720600733
1759581300000,282.93,283.09,282.79,283.03,71.6,47.75086505190216,73.12366167222356,283.2705095895499,282.3854904104502,282.82800000000003,286.6087198536862,14.74928084932836
1759581600000,283.01,283.09,282.43,282.59,80.7,41.81818181818126,51.87625882398691,283.21545869854054,282.3795413014595,282.7975,286.56873259146045,13.301391820793977
1759581900000,282.59,282.71,282.14,282.15,132.1,42.72445820433373,39.65282914675212,283.2517049320021,282.2582950679979,282.755,286.5247651029882,13.527447015599249
1759582200000,282.15,282.39,282.14,282.27,91.1,40.12944983818722,0.0,283.27698454292164,282.2010154570784,282.73900000000003,286.48242913181423,13.406106344499493
1759582500000,282.26,282.48,282.22,282.44,90.5,42.90123456790145,18.324873640027658,283.2676722218412,282.1673277781587,282.7175,286.4422059563733,12.441138859707937
1759582800000,282.44,283.68,282.25,283.68,96.60000000000001,62.61904761904768,100.0,283.46329520379265,282.06570479620734,282.7645,286.4147213199915,13.979438681481437
1759583100000,283.68,284.47,283.68,284.45,940.7,71.12970711297064,100.0,283.8468180997664,281.81118190023363,282.829,286.3951718541209,17.256285134348413
1759583400000,284.47,284.47,283.61,283.61,124.19999999999999,59.0405904059043,61.00317297398688,283.9220497502092,281.7839502497907,282.85299999999995,286.36745870134365,19.073058175611177
1759583700000,283.61,284.02,283.4,283.4,85.4,58.287795992713725,58.57482405249932,283.9819657165064,281.8020342834936,282.892,286.33793174909147,20.662421193545477
1759584000000,283.4,283.43,283.12,283.13,94.4,52.05992509363269,38.4850846549267,283.9996082618922,281.80939173810776,282.9045,286.30601203019506,21.153609794970265
1759584300000,283.12,284.47,283.06,283.37,99.6,56.23836126629444,51.96379915598545,284.0426979765608,281.8133020234392,282.928,286.2767979801434,23.15010761031422
1759584600000,283.37,284.07,283.37,283.95,85.1,58.8441330998249,60.36944498799626,284.1877525210318,281.8012474789682,282.9945,286.2536457614355,24.237884377071765
1759584900000,283.95,284.4,283.95,284.37,79.3,63.21070234113708,74.45503531909354,284.4012573097821,281.78174269021787,283.0915,286.2349030175406,24.921193414972443
1759585200000,284.37,284.45,284.22,284.32,82.1,61.79966044142605,69.90332503100244,284.57538934050433,281.77661065949565,283.176,286.2158492561721,27.04829183118733
1759585500000,284.3,284.52,284.16,284.26,102.4,60.512820512820625,65.75226293755271,284.70450694442815,281.82449305557185,283.2645,286.19638806954356,29.75614428435532
1759585800000,284.28,284.28,283.77,283.81,86.4,60.409556313993384,65.4191553832769,284.75908033854495,281.8599196614551,283.3095,286.1726429146227,32.780969889826096
1759586100000,283.79,283.92,283.67,283.83,86.9,65.4411764705883,81.65005344323525,284.80359155314903,281.92840844685094,283.366,286.1493330348752,36.33941144826769
1759586400000,283.76,284.52,283.61,283.81,81.7,64.41947565543097,76.22885387501502,284.84546620690384,281.9735337930961,283.4095,286.1260560892546,40.47494400301756
1759586700000,283.82,283.84,283.46,283.74,82.3,62.404580152671976,54.24632042751806,284.8693381136859,282.0446618863141,283.457,286.10231423762025,42.955063002960365
1759587000000,283.74,284.52,283.59,284.31,94.8,56.8927789934355,25.34299497971184,284.96452848790966,282.08747151209025,283.52599999999995,286.0844802651066,44.66824827706996
1759587300000,284.32,284.57,284.01,284.16,101.4,46.32911392405103,0.0,285.02775175370255,282.1372482462974,283.5825,286.06533120774236,44.121057119156795
1759587600000,284.15,284.15,283.72,283.85,80.10000000000001,53.50877192982473,37.566107730609716,285.01653073020236,282.2744692697976,283.64549999999997,286.0432881111479,43.54518475083156
1759587900000,283.83,283.83,283.55,283.79,75.4,55.96330275229438,50.40894359143292,284.90434457677986,282.5506554232202,283.7275,286.0208673339225,43.45242037235298
1759588200000,283.85,283.96,283.61,283.84,76.7,61.63934426229514,80.10768226068839,284.762273468925,282.84972653107496,283.806,285.99916716144565,45.27163741466704
1759588500000,283.81,283.92,283.73,283.86,94.4,58.6572438162548,64.5044450968343,284.584823944808,283.169176055192,283.877,285.97788191605815,44.59368208346367
1759588800000,283.86,283.87,283.32,283.32,81.4,38.70967741935477,0.0,284.60518750289407,283.112812497106,283.85900000000004,285.9514353298287,42.68418434761645
1759589100000,283.31,283.37,282.63,282.63,137.7,21.568627450979733,0.0,284.64343312588466,282.8925668741153,283.768,285.9183862220692,40.9403121955812
1759589400000,282.63,282.63,282.06,282.18,104.4,19.075144508670036,0.0,284.82366271650335,282.5693372834967,283.6965,285.88118834921283,39.52725875023638
1759589700000,282.19,284.57,281.73,281.73,3087.8999999999996,17.142857142856712,0.0,285.0401517457035,282.1858482542965,283.613,285.8398829925043,36.729995320475275
1759590000000,281.73,282.19,281.61,281.82,112.9,21.489971346703882,9.000549634759597,285.1742743349474,281.9207256650526,283.5475,285.79988415675797,34.35953023814587
1759590300000,281.79,282.07,281.49,281.49,97.8,19.210526315788968,4.373555550260671,285.32266558924067,281.58433441075925,283.45349999999996,285.75699973728774,31.525202403817953
1759590600000,281.51,282.19,281.13,281.13,110.0,17.632850241545256,1.0825772111730831,285.43257820113996,281.19242179886004,283.3125,285.7109599389068,27.356512101082064
1759590900000,281.13,281.56,280.97,281.07,100.5,17.6755447941882,1.1971454058870628,285.42858815215374,280.8664118478462,283.1475,285.66478123304705,23.573388370682487
1759591200000,280.97,281.01,280.37,280.54,139.5,3.9119804400970963,0.0,285.44745898763057,280.46954101236946,282.9585,285.61378838495705,21.77630590133121
1759591500000,280.54,282.19,280.2,280.2,122.8,3.7383177570086303,0.0,285.4511922751136,280.05980772488647,282.75550000000004,285.55991984381325,19.152186144034737
1759591800000,280.2,280.7,280.16,280.37,106.80000000000001,7.97101449275327,7.3102274540127254,285.4306243109684,279.7363756890316,282.5835,285.5082788503425,16.80470152120637
1759592100000,280.38,280.63,280.16,280.38,103.9,8.312958435207264,7.900793741162702,285.35649004054494,279.46550995945506,282.411,285.45725120009035,14.559157734071265
1759592400000,280.36,282.2,280.16,280.74,128.3,14.772727272727934,20.092180068880914,285.21596243849785,279.29903756150225,282.25750000000005,285.4103133772039,12.787534613650966
1759592700000,280.74,282.2,280.16,281.0,101.2,19.181034482758378,44.15818222354393,285.04345794665215,279.19754205334783,282.1205,285.3664296620079,12.356533874827639
1759593000000,281.0,281.07,280.72,280.72,98.0,20.31963470319633,92.99511467147583,284.735942048171,279.14605795182905,281.94100000000003,285.32019653104265,13.493901102420638
1759593300000,280.72,280.72,280.11,280.26,105.30000000000001,21.44578313252991,99.75107550431458,284.43112001103987,279.0608799889601,281.746,285.2698463168034,14.395420200048903
1759593600000,280.38,280.9,280.25,280.69,108.7,31.961259079903016,100.0,284.11931627918483,279.0566837208152,281.588,285.22427570668594,15.304888638586988
1759593900000,280.69,280.69,280.19,280.25,101.2,32.03883495145611,100.0,283.7841294018442,279.0378705981558,281.411,285.17478042602244,15.804124572831048
1759594200000,280.27,280.65,280.11,280.22,101.3,30.295566502463487,93.8401533900778,283.3631469216809,279.09685307831916,281.23,285.1254791282511,16.010619144415845
1759594500000,280.26,280.81,280.22,280.49,80.30000000000001,37.5,100.0,282.8193009587349,279.30369904126513,281.0615,285.0793549578207,16.634557368354177
1759594800000,280.49,282.2,280.2,280.22,104.7,38.36317135549903,100.0,282.3431375215843,279.46986247841556,280.90649999999994,285.03100316719565,20.00469527706682
1759595100000,280.25,280.52,280.11,280.52,111.9,43.37349397590335,100.0,281.9939600513905,279.6080399486096,280.80100000000004,284.986117563542,23.48711300206256
1759595400000,280.52,281.78,280.52,281.77,119.3,62.62833675564656,100.0,281.8844541371113,279.67654586288876,280.7805,284.95411639375556,26.986628710570727
1759595700000,281.77,281.86,281.43,281.67,91.4,65.87473002159896,100.0,281.8708651578608,279.68413484213914,280.7775,284.92143861869334,31.597708079745946
1759596000000,281.69,281.82,281.31,281.45,79.6,61.53846153846164,92.46675638426238,281.78876543062404,279.729234569376,280.759,284.8868969408954,36.28057968755707
1759596300000,281.45,281.67,281.28,281.3,84.6,59.5435684647307,87.61073692555398,281.7540679877979,279.7449320122021,280.7495,284.85120642407054,40.70794824722993
1759596600000,281.29,281.44,280.11,281.44,84.2,57.608695652174035,82.29732242428936,281.8032880646844,279.72671193531556,280.765,284.8172640715922,40.45961459944628
1759596900000,281.44,282.2,281.29,281.63,90.5,56.953642384106125,80.4169268549658,281.8942165521549,279.6917834478451,280.793,284.78555000122816,40.959865385611764
